MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
20,RL,44.0,17485,Pave,no_alley,IR2,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1508.0,Ex,Y,SBrkr,1508,1,0,1,1,Gd,5,2,Attchd,2.0,572.0,0,0,0,0,0,no_fence,none,0,1,2010,Con,308030
20,RL,0.0,23730,Pave,no_alley,IR2,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,7,5,1996,1997,Gable,MetalSd,MetalSd,Gd,TA,PConc,Ex,TA,GLQ,1840.0,Ex,Y,SBrkr,2032,3,0,3,1,Gd,7,0,Attchd,3.0,786.0,0,46,192,0,0,no_fence,none,0,9,2008,WD ,300000
20,RL,79.0,8910,Pave,no_alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,ALQ,655.0,Ex,Y,SBrkr,1194,1,0,3,1,TA,6,1,BuiltIn,2.0,539.0,0,0,192,0,0,no_fence,none,0,7,2006,WD ,159500
160,RM,24.0,2522,Pave,no_alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Twnhs,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,970.0,Ex,Y,SBrkr,1709,2,0,3,1,Gd,7,0,Detchd,2.0,380.0,0,40,0,0,0,no_fence,none,0,4,2006,WD ,137500
20,RL,73.0,8688,Pave,no_alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,1616.0,Ex,Y,SBrkr,1616,2,0,3,1,Gd,7,0,Attchd,3.0,834.0,208,59,0,0,0,no_fence,none,0,4,2006,WD ,232000
30,RM,0.0,6291,Grvl,no_alley,IR1,Lvl,Inside,Gtl,IDOTRR,RRNe,1Fam,1Story,6,6,1930,1950,Gable,Stucco,Wd Shng,Gd,Gd,BrkTil,TA,TA,Unf,768.0,TA,Y,SBrkr,768,1,0,1,1,TA,4,0,Detchd,2.0,440.0,0,0,84,0,0,no_fence,none,0,7,2008,WD ,93850
30,RL,0.0,17529,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1924,1950,Gable,BrkFace,Wd Sdng,TA,TA,BrkTil,TA,TA,Unf,872.0,Fa,N,FuseF,872,1,0,2,1,Fa,5,1,Detchd,1.0,322.0,0,0,116,0,0,no_fence,none,0,4,2006,WD ,105000
30,RM,60.0,6324,Pave,no_alley,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,1Fam,1Story,4,6,1927,1950,Gable,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,Unf,520.0,Fa,N,SBrkr,520,1,0,1,1,Fa,4,0,Detchd,1.0,240.0,49,0,87,0,0,no_fence,none,0,5,2008,WD ,68500
90,RL,80.0,11600,Pave,no_alley,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Duplex,2Story,5,5,1960,1960,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Rec,1105.0,TA,Y,FuseA,2274,2,0,5,2,TA,12,0,Detchd,2.0,480.0,0,0,0,0,0,no_fence,none,0,1,2010,WD ,154300
50,RM,50.0,7288,Pave,no_alley,Reg,Lvl,Inside,Gtl,IDOTRR,Artery,1Fam,1.5Fin,5,7,1925,2003,Gable,VinylSd,VinylSd,Gd,Gd,BrkTil,TA,Po,Unf,936.0,Ex,Y,SBrkr,1601,2,0,3,1,TA,6,0,no_garage,0.0,0.0,0,0,0,176,0,no_fence,none,0,9,2007,WD ,129850
70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,7,1910,1950,Gable,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,BLQ,616.0,Ex,Y,SBrkr,1232,1,0,3,1,TA,6,0,Detchd,2.0,480.0,280,0,143,0,0,no_fence,none,0,6,2007,WD ,114000
20,RL,63.0,17423,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,1Fam,1Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,GLQ,2216.0,Ex,Y,SBrkr,2234,2,0,1,1,Ex,9,1,Attchd,3.0,1166.0,0,60,0,0,0,no_fence,none,0,7,2009,New,501837
50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,Unf,876.0,Gd,Y,SBrkr,1416,1,1,4,1,TA,7,1,Detchd,3.0,720.0,418,0,194,0,0,no_fence,none,0,6,2008,WD ,153900
20,RL,60.0,9000,Pave,no_alley,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,4,7,1971,2006,Gable,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,ALQ,864.0,Gd,Y,SBrkr,864,1,0,3,1,TA,5,0,Detchd,2.0,576.0,200,0,0,0,0,GdWo,none,0,7,2009,WD ,130000
120,RM,32.0,4500,Pave,no_alley,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,GLQ,1189.0,Ex,Y,SBrkr,1189,2,0,2,1,TA,4,0,Attchd,2.0,392.0,0,122,0,0,0,no_fence,none,0,4,2008,WD ,160500
120,RL,48.0,6373,Pave,no_alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,Ex,TA,PConc,Ex,Gd,GLQ,1666.0,Ex,Y,SBrkr,1666,2,0,2,1,Gd,6,1,Attchd,2.0,575.0,228,75,0,0,0,no_fence,none,0,6,2006,New,310090
20,RL,67.0,10083,Pave,no_alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1176.0,Ex,Y,SBrkr,1200,2,0,2,1,Gd,5,0,Attchd,2.0,555.0,0,41,0,0,0,no_fence,none,0,8,2009,WD ,184900
20,RL,70.0,13300,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1956,2000,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,Rec,928.0,TA,Y,SBrkr,928,1,0,2,1,TA,4,0,Attchd,1.0,252.0,261,0,156,0,0,no_fence,none,0,6,2007,WD ,132000
20,RL,80.0,9600,Pave,no_alley,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,5,5,1969,1969,Gable,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,ALQ,1288.0,TA,Y,SBrkr,1336,2,0,3,1,TA,6,1,Attchd,2.0,502.0,312,11,0,0,0,no_fence,Shed,650,8,2009,WD ,163000
160,FV,30.0,3215,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,GLQ,600.0,Ex,Y,SBrkr,1200,2,1,2,1,Gd,4,0,Detchd,2.0,480.0,0,172,0,0,0,no_fence,none,0,4,2010,ConLD,155000
80,RL,0.0,11104,Pave,no_alley,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,6,6,1969,1969,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,GLQ,1427.0,Gd,Y,SBrkr,1427,2,0,4,1,TA,7,0,Attchd,2.0,516.0,0,0,0,0,216,no_fence,none,0,5,2008,WD ,183000
60,RL,0.0,15295,Pave,no_alley,IR3,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1996,2002,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,860.0,Ex,Y,SBrkr,1992,2,1,3,1,Gd,7,2,Attchd,2.0,608.0,225,32,0,0,0,no_fence,none,0,6,2007,WD ,211000
60,RL,70.0,9109,Pave,no_alley,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,2Story,7,5,1994,1994,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,LwQ,754.0,Ex,Y,SBrkr,1540,2,1,3,1,Gd,6,0,Attchd,2.0,495.0,140,32,0,0,0,no_fence,none,0,10,2009,WD ,184000
90,RL,64.0,7018,Pave,no_alley,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,HdBoard,TA,TA,Slab,no_bsmt,no_bsmt,no_bsmt,0.0,TA,Y,SBrkr,1535,2,0,4,2,TA,8,0,Attchd,2.0,400.0,0,0,0,0,0,GdPrv,none,0,6,2009,WD ,118858
80,RL,0.0,14112,Pave,no_alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,TA,TA,PConc,TA,TA,GLQ,1152.0,TA,Y,SBrkr,1152,1,0,3,1,TA,6,1,Attchd,2.0,484.0,227,0,0,0,0,no_fence,none,0,4,2010,WD ,180500
120,FV,80.0,3523,Pave,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1141.0,Ex,Y,SBrkr,1151,2,0,2,1,Gd,5,0,Attchd,2.0,484.0,0,60,0,0,0,no_fence,none,0,2,2007,New,166000
80,RL,88.0,15312,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,6,5,1960,1960,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,BLQ,1138.0,Ex,Y,SBrkr,1138,1,0,3,1,TA,6,1,Attchd,2.0,480.0,0,0,0,0,140,MnPrv,none,0,3,2009,COD,148000
20,RL,74.0,7450,Pave,no_alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Rec,894.0,Gd,Y,SBrkr,1074,1,0,2,1,Gd,6,1,Detchd,2.0,396.0,0,72,0,0,0,GdWo,none,0,1,2007,WD ,124000
120,RL,60.0,7313,Pave,no_alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,Ex,TA,PConc,Ex,TA,GLQ,1561.0,Ex,Y,SBrkr,1561,2,0,2,1,Ex,6,1,Attchd,2.0,556.0,203,47,0,0,0,no_fence,none,0,8,2007,WD ,277500
60,RL,83.0,10019,Pave,no_alley,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,Hip,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,ALQ,1342.0,Ex,Y,SBrkr,2726,2,1,4,1,Gd,9,1,Attchd,3.0,725.0,307,169,168,0,0,no_fence,none,0,6,2006,WD ,350000
20,RL,53.0,15401,Pave,no_alley,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,1Story,9,5,2004,2004,Hip,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,GLQ,1884.0,Ex,Y,SBrkr,1884,2,0,2,1,Ex,7,1,Attchd,3.0,670.0,214,76,0,0,0,no_fence,none,0,9,2008,WD ,387000
30,RL,58.0,9098,Pave,no_alley,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,7,1920,2002,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,ALQ,528.0,Ex,Y,SBrkr,605,1,0,2,1,TA,5,0,no_garage,0.0,0.0,0,0,144,0,0,no_fence,none,0,7,2007,WD ,86000
20,RL,103.0,16280,Pave,no_alley,Reg,Lvl,Inside,Gtl,Veenker,Norm,1Fam,1Story,8,9,1976,2007,Gable,VinylSd,VinylSd,Ex,Ex,CBlock,Gd,Ex,GLQ,1426.0,Ex,Y,SBrkr,1671,3,0,3,1,Ex,6,1,Attchd,2.0,550.0,280,90,0,0,0,GdWo,none,0,5,2008,WD ,290000
30,C (all),72.0,9392,Pave,no_alley,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,3,3,1900,1950,Mansard,AsbShng,AsbShng,TA,Fa,CBlock,Fa,TA,Unf,245.0,TA,N,SBrkr,797,1,0,2,1,TA,5,0,no_garage,0.0,0.0,0,36,94,0,0,no_fence,none,0,9,2009,WD ,44000
60,RL,71.0,12209,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,ALQ,804.0,Ex,Y,SBrkr,1961,2,1,3,1,Gd,7,1,BuiltIn,2.0,560.0,125,192,0,0,0,no_fence,none,0,6,2009,WD ,215000
190,RL,79.0,13110,Pave,no_alley,IR1,Lvl,Corner,Gtl,NWAmes,RRAn,2fmCon,1Story,5,6,1972,1972,Gable,Plywood,Plywood,TA,TA,CBlock,Gd,TA,GLQ,1153.0,Ex,Y,SBrkr,1193,2,0,2,1,TA,6,0,Attchd,2.0,501.0,140,153,0,0,0,MnPrv,none,0,7,2006,WD ,146500
160,FV,0.0,2651,Pave,no_alley,Reg,Lvl,FR2,Gtl,Somerst,Norm,Twnhs,2Story,7,5,2000,2000,Gable,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,GLQ,673.0,Ex,Y,SBrkr,1382,2,1,3,1,Gd,6,0,Detchd,2.0,490.0,153,50,0,0,0,no_fence,none,0,4,2006,WD ,165000
50,RM,60.0,8520,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,TA,Gd,BrkTil,TA,TA,Rec,714.0,TA,N,SBrkr,2526,2,0,5,1,Gd,10,1,Detchd,1.0,216.0,88,15,0,0,0,GdWo,none,0,8,2007,CWD,136000
20,RL,0.0,39384,Pave,no_alley,IR1,Low,CulDSac,Sev,NAmes,Norm,1Fam,1Story,6,6,1957,1957,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,ALQ,1705.0,Ex,Y,SBrkr,1390,1,1,1,1,Ex,4,2,Attchd,2.0,550.0,0,189,0,0,0,no_fence,none,0,10,2006,WD ,252000
160,RL,36.0,2628,Pave,no_alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Gd,TA,PConc,Gd,TA,Unf,764.0,Ex,Y,SBrkr,1626,2,1,2,1,Gd,6,0,BuiltIn,2.0,474.0,0,27,0,0,0,no_fence,none,0,6,2010,WD ,175500
70,RM,57.0,6406,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,6,1939,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,ALQ,690.0,TA,Y,FuseA,1558,1,1,3,1,TA,7,1,Detchd,2.0,400.0,0,36,0,0,182,MnPrv,none,0,10,2009,WD ,150000
20,RL,0.0,12342,Pave,no_alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1960,1978,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Unf,978.0,TA,Y,SBrkr,1422,1,0,3,1,TA,6,1,Attchd,1.0,286.0,0,0,36,0,0,GdWo,Shed,600,8,2007,WD ,139900
50,RM,52.0,6240,Pave,no_alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,MetalSd,MetalSd,TA,TA,PConc,TA,TA,Unf,1078.0,TA,Y,SBrkr,1573,2,0,3,1,TA,8,1,Detchd,2.0,360.0,0,0,0,0,0,no_fence,none,0,6,2008,WD ,162900
20,RL,87.0,10000,Pave,no_alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,6,1962,1962,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Unf,1116.0,TA,Y,SBrkr,1116,1,1,3,1,TA,5,0,Attchd,2.0,440.0,0,0,0,0,385,no_fence,none,0,2,2010,WD ,160000
20,RL,0.0,9000,Pave,no_alley,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,2,2,1947,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,Slab,no_bsmt,no_bsmt,no_bsmt,0.0,Fa,N,SBrkr,660,1,0,2,1,Fa,5,0,no_garage,0.0,0.0,0,0,100,0,0,no_fence,none,0,6,2009,WD ,63900
20,RL,80.0,11088,Pave,no_alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,5,1978,1998,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,TA,ALQ,1140.0,Gd,Y,SBrkr,1707,2,0,3,1,TA,7,1,Attchd,2.0,479.0,0,0,0,0,0,no_fence,none,0,5,2009,WD ,184000
20,RL,134.0,17755,Pave,no_alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,Plywood,TA,TA,CBlock,TA,TA,BLQ,1466.0,TA,Y,SBrkr,1466,1,1,3,1,Fa,6,2,Attchd,2.0,528.0,0,140,0,0,100,no_fence,none,0,11,2006,WD ,149900
120,FV,0.0,4765,Pave,no_alley,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,GLQ,1614.0,Ex,Y,SBrkr,1638,2,0,2,1,Ex,5,1,Attchd,2.0,495.0,230,68,0,0,0,no_fence,none,0,7,2008,WD ,300000
190,RL,0.0,10532,Pave,no_alley,Reg,Lvl,Corner,Gtl,ClearCr,Norm,1Fam,1Story,5,3,1960,1960,Flat,Plywood,Plywood,TA,TA,CBlock,TA,TA,Rec,988.0,Gd,Y,SBrkr,1721,2,0,3,1,TA,7,2,Basment,2.0,626.0,50,84,0,0,0,no_fence,none,0,12,2008,WD ,145000
60,RL,65.0,15426,Pave,no_alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,GLQ,928.0,Ex,Y,SBrkr,1764,2,1,3,1,Gd,7,0,Attchd,2.0,470.0,276,99,0,0,0,MnPrv,none,0,8,2009,WD ,231500
30,RL,63.0,13907,Pave,no_alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,6,1940,1969,Gable,WdShing,Wd Shng,TA,TA,CBlock,TA,TA,BLQ,996.0,Ex,Y,SBrkr,996,1,0,3,1,TA,6,1,no_garage,0.0,0.0,144,0,0,0,0,no_fence,none,0,7,2008,WD ,108000
20,RL,70.0,8750,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Gable,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Rec,1202.0,TA,Y,SBrkr,1202,1,0,3,1,TA,6,0,Attchd,1.0,304.0,0,35,120,0,0,GdWo,none,0,11,2009,COD,120000
20,RL,0.0,9945,Pave,no_alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1961,1961,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Rec,988.0,TA,Y,SBrkr,988,1,0,3,1,TA,5,0,Detchd,2.0,572.0,0,0,0,0,0,no_fence,none,0,10,2007,WD ,128500
30,RM,56.0,8960,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,5,6,1927,1950,Gable,WdShing,Wd Shng,TA,TA,CBlock,TA,TA,Unf,1008.0,Gd,Y,FuseA,1028,1,0,2,1,TA,5,1,Detchd,2.0,360.0,0,0,130,0,0,no_fence,none,0,3,2010,WD ,115000
50,RM,50.0,3500,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,AsbShng,AsbShng,TA,TA,CBlock,TA,TA,LwQ,720.0,TA,Y,SBrkr,1284,1,1,2,1,TA,5,0,Detchd,1.0,240.0,0,35,0,0,0,MnWw,none,0,4,2009,WD ,110000
60,RL,0.0,24572,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,1Fam,2Story,9,3,1977,1977,Mansard,Wd Sdng,Wd Sdng,Gd,Gd,CBlock,Gd,TA,GLQ,994.0,TA,Y,SBrkr,2944,2,2,3,1,Gd,9,1,Attchd,3.0,864.0,140,70,16,0,0,no_fence,none,0,6,2008,WD ,150000
60,RL,74.0,9056,Pave,no_alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,Ex,Gd,Unf,707.0,Ex,Y,SBrkr,1414,2,1,3,1,Gd,6,1,Attchd,2.0,403.0,100,35,0,0,0,no_fence,none,0,10,2006,WD ,178000
70,RL,70.0,12320,Pave,no_alley,IR1,HLS,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,7,1932,1990,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,Unf,637.0,Ex,Y,SBrkr,1609,1,1,3,1,Gd,8,2,2Types,3.0,579.0,0,0,0,0,104,GdWo,none,0,5,2006,WD ,199500
60,RL,60.0,8238,Pave,no_alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,TA,GLQ,813.0,Ex,Y,SBrkr,1525,2,1,3,1,TA,6,1,Attchd,2.0,400.0,421,72,0,0,0,no_fence,none,0,5,2006,WD ,183500
80,RM,75.0,6000,Pave,no_alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,SLvl,5,5,1967,1967,Hip,HdBoard,Plywood,Fa,TA,CBlock,Gd,TA,Rec,624.0,Ex,Y,SBrkr,1656,1,1,3,1,TA,7,1,Attchd,1.0,288.0,0,180,0,0,100,MnPrv,none,0,7,2008,WD ,126000
120,RL,24.0,2529,Pave,no_alley,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,1Story,7,6,1977,1977,Gable,Plywood,Brk Cmn,TA,TA,CBlock,Gd,TA,ALQ,1055.0,Fa,Y,SBrkr,1055,2,0,2,1,TA,4,0,Attchd,2.0,440.0,0,38,0,0,0,no_fence,none,0,9,2008,WD ,148500
60,RL,60.0,10800,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,7,1939,2006,Gable,VinylSd,VinylSd,TA,Gd,BrkTil,TA,TA,Unf,676.0,Ex,Y,SBrkr,1352,2,0,4,1,Gd,7,0,Detchd,2.0,720.0,187,0,128,0,0,no_fence,none,0,8,2009,WD ,149000
160,RL,24.0,2349,Pave,no_alley,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,5,1977,1977,Gable,Plywood,Brk Cmn,TA,TA,CBlock,Gd,TA,ALQ,855.0,TA,Y,SBrkr,1456,2,1,3,1,TA,6,1,Attchd,2.0,440.0,0,28,0,0,0,no_fence,none,0,5,2009,WD ,137900
120,RL,32.0,10846,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,GLQ,1719.0,Ex,Y,SBrkr,1719,1,1,1,1,Gd,6,2,Attchd,2.0,473.0,122,30,0,0,0,no_fence,none,0,5,2008,Con,324000
30,RL,67.0,5604,Pave,no_alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,6,1925,1950,Gable,Stucco,Stucco,TA,TA,CBlock,TA,TA,Rec,864.0,TA,N,FuseA,864,1,0,2,1,TA,5,0,no_garage,0.0,0.0,0,0,96,0,0,no_fence,none,0,4,2008,WD ,98000
160,RM,21.0,1680,Pave,no_alley,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,LwQ,483.0,TA,Y,SBrkr,987,1,1,2,1,TA,5,0,Detchd,1.0,264.0,52,0,0,0,0,no_fence,none,0,2,2008,WD ,103400
50,RL,54.0,6342,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1.5Fin,5,8,1875,1996,Gable,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,Unf,780.0,Gd,N,SBrkr,1020,1,0,2,1,TA,6,0,no_garage,0.0,0.0,0,0,176,0,0,no_fence,none,0,5,2010,WD ,94000
120,RL,34.0,4590,Pave,no_alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,GLQ,1554.0,Ex,Y,SBrkr,1554,2,0,2,1,Gd,6,1,Attchd,2.0,627.0,156,73,0,0,0,no_fence,none,0,8,2007,WD ,209500
60,RL,60.0,18062,Pave,no_alley,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,Hip,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,Unf,1528.0,Ex,Y,SBrkr,3390,3,1,5,1,Ex,10,1,BuiltIn,3.0,758.0,204,34,0,0,0,no_fence,none,0,9,2006,New,545224
70,RM,60.0,12900,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,6,8,1912,2009,Gable,Wd Sdng,Wd Sdng,Gd,Gd,PConc,TA,TA,Unf,780.0,Ex,Y,SBrkr,1560,1,1,3,1,Gd,7,0,no_garage,0.0,0.0,344,0,0,0,168,no_fence,none,0,5,2010,WD ,159900
20,RL,140.0,19138,Pave,no_alley,Reg,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,1Story,4,5,1951,1951,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,LwQ,864.0,Ex,Y,SBrkr,864,1,0,2,1,TA,4,0,Detchd,2.0,400.0,0,0,0,0,0,no_fence,none,0,6,2010,WD ,141000
60,RL,0.0,8658,Pave,no_alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,ALQ,982.0,Ex,Y,SBrkr,1889,2,1,3,1,TA,9,1,Attchd,2.0,431.0,0,0,0,0,0,no_fence,none,0,4,2006,WD ,215000
